Date,Open,High,Low,Close,Adj Close,Volume,Day
"Dec 28, 2022",465.38,465.41,457.54,463.52,463.52,"560,700",2084
"Dec 27, 2022",459.12,466.74,457.01,464,464,"578,300",2083
"Dec 23, 2022",458.16,460.13,454.11,456.4,456.4,"361,100",2082
"Dec 22, 2022",449,457.53,445.63,457.05,457.05,"939,200",2081
"Dec 21, 2022",446.28,453.7,443.77,452.29,452.29,"680,200",2080
"Dec 20, 2022",440.18,445.31,436.15,439.2,439.2,"530,800",2079
"Dec 19, 2022",453.67,453.81,439.2,440.51,440.51,"748,000",2078
"Dec 16, 2022",451.72,455.04,446.79,451.12,451.12,"880,800",2077
"Dec 15, 2022",458.6,458.6,453,455.02,455.02,"491,300",2076
"Dec 14, 2022",462.88,466.46,456.37,462.85,462.85,"564,000",2075
"Dec 13, 2022",482.86,483.8,462.54,464.41,464.41,"817,700",2074
"Dec 12, 2022",465,472.35,463.99,471.96,471.96,"528,600",2073
"Dec 9, 2022",480.04,480.5,471.48,471.63,471.63,"559,000",2072
"Dec 8, 2022",481.5,482.69,473.71,481.65,481.65,"712,700",2071
"Dec 7, 2022",463.31,480.57,462.83,480.05,480.05,"841,500",2070
"Dec 6, 2022",472,474.48,460.23,465.58,465.58,"897,100",2069
"Dec 5, 2022",468.34,473.11,465.39,472.52,472.52,"941,300",2068
"Dec 2, 2022",467.05,477.92,461.88,471.33,471.33,"1,526,400",2067
"Dec 1, 2022",470.47,477.08,464,472.53,472.53,"1,499,700",2066
"Nov 30, 2022",449.95,466.55,447.06,464.84,464.84,"1,193,600",2065
"Nov 29, 2022",457.31,457.31,446.1,449.88,449.88,"1,210,100",2064
"Nov 28, 2022",448.47,461.57,447.87,457.24,457.24,"898,200",2063
"Nov 25, 2022",448.58,448.86,444.62,448.35,448.35,"240,000",2062
"Nov 23, 2022",450.23,451.48,446.15,447.37,447.37,"453,500",2061
"Nov 22, 2022",445.53,450.24,441.55,450.04,450.04,"423,200",2060
"Nov 21, 2022",439.96,443.2,436.35,442.01,442.01,"350,100",2059
"Nov 18, 2022",441.66,442.95,435.56,440.5,440.5,"580,800",2058
"Nov 17, 2022",432.01,435.5,426.61,434.7,434.7,"397,300",2057
"Nov 16, 2022",429.12,436.18,428.32,435.58,435.58,"505,700",2056
"Nov 15, 2022",432,439.52,428.51,436.27,436.27,"659,500",2055
"Nov 14, 2022",431.5,436.81,422.43,422.62,422.62,"725,100",2054
"Nov 11, 2022",427.08,430.75,420.27,430.27,430.27,"893,400",2053
"Nov 10, 2022",424.4,431,416.5,423.58,423.58,"641,300",2052
"Nov 9, 2022",420,428.19,413.15,413.47,413.47,"596,500",2051
"Nov 8, 2022",421,426.16,418.34,423.12,423.12,"583,700",2050
"Nov 7, 2022",418.32,419.52,410.84,419.35,419.35,"443,300",2049
"Nov 4, 2022",418.61,424.12,411.9,418.32,418.32,"525,000",2048
"Nov 3, 2022",403.9,420.05,402.77,415.64,415.64,"596,600",2047
"Nov 2, 2022",412.65,426.89,406.35,406.77,406.77,"954,300",2046
"Nov 1, 2022",424.51,425.5,417.46,422,422,"779,300",2045
"Oct 31, 2022",415.51,421.37,415.28,419.37,419.37,"701,700",2044
"Oct 28, 2022",401.19,418.96,400.6,416.14,416.14,"773,600",2043
"Oct 27, 2022",401.3,406.2,399.36,402.24,402.24,"597,400",2042
"Oct 26, 2022",397.37,408.9,395.11,399.27,399.27,"773,600",2041
"Oct 25, 2022",384.04,397.69,383.52,395.4,395.4,"903,400",2040
"Oct 24, 2022",383.61,384.89,373.8,384.63,384.63,"906,800",2039
"Oct 21, 2022",382.64,385.96,374.09,382.81,382.81,"805,900",2038
"Oct 20, 2022",387.58,398.09,381.28,381.59,381.59,"914,600",2037
"Oct 19, 2022",396,399.28,384.76,386.26,386.26,"1,168,500",2036
"Oct 18, 2022",412.93,415.37,400.21,404.98,404.98,"682,000",2035
"Oct 17, 2022",400.5,405.64,391.86,402.54,402.54,"784,300",2034
"Oct 14, 2022",404.15,406.99,393.82,394.24,394.24,"817,100",2033
"Oct 13, 2022",391.41,400.41,386.78,398.89,398.89,"913,300",2032
"Oct 12, 2022",396.95,404.03,392.88,398.02,398.02,"744,200",2031
"Oct 11, 2022",393.22,403.86,392.4,396.8,396.8,"721,200",2030
"Oct 10, 2022",387.6,392.75,381.95,390.3,390.3,"803,000",2029
"Oct 7, 2022",386.53,388.48,380.94,387.98,387.98,"688,800",2028
"Oct 6, 2022",394.23,401.66,391.2,392.08,392.08,"555,400",2027
"Oct 5, 2022",400.28,402.26,392.2,395.99,395.99,"764,900",2026
"Oct 4, 2022",410.67,414.09,400.57,403.95,403.95,"782,400",2025
"Oct 3, 2022",403,409.04,397,404.75,404.75,"611,100",2024
"Sep 30, 2022",401.75,409.73,394.64,401.19,401.19,"737,200",2023
"Sep 29, 2022",408.93,409.61,400.97,404.76,404.76,"667,600",2022
"Sep 28, 2022",401,410.47,397.02,409.21,409.21,"951,100",2021
"Sep 27, 2022",392.8,397.46,388.31,394.11,394.11,"829,500",2020
"Sep 26, 2022",392.5,399.17,387.33,387.66,387.66,"726,600",2019
"Sep 23, 2022",395.84,397.64,386.1,392.3,392.3,"1,016,600",2018
"Sep 22, 2022",408.39,410.26,401.21,401.67,401.67,"657,300",2017
"Sep 21, 2022",420.04,423,410.71,410.82,410.82,"504,500",2016
"Sep 20, 2022",416.96,419.53,413,416.62,416.62,"578,200",2015
"Sep 19, 2022",418.04,426.2,417.01,421.47,421.47,"705,000",2014
"Sep 16, 2022",417.54,423.11,415.8,418.66,418.66,"728,800",2013
"Sep 15, 2022",426.12,427,419.01,422.67,422.67,"763,600",2012
"Sep 14, 2022",430.72,432.35,419.57,426.15,426.15,"1,014,100",2011
"Sep 13, 2022",439,441.58,429.39,430.06,430.06,"1,011,600",2010
"Sep 12, 2022",444.78,451.3,444.09,446.14,446.14,"925,600",2009
"Sep 9, 2022",446.05,448.08,441.18,442.9,442.9,"959,500",2008
"Sep 8, 2022",440.76,448.29,438.2,445.34,445.34,"1,194,600",2007
"Sep 7, 2022",429.42,445.63,427.54,444.01,444.01,"1,471,800",2006
"Sep 6, 2022",423.48,431.75,414.07,427.82,427.82,"983,200",2005
"Sep 2, 2022",428.4,431.6,420.89,423.08,423.08,"816,700",2004
"Sep 1, 2022",419.85,424.48,414,424.25,424.25,"915,700",2003
"Aug 31, 2022",419.37,425.33,416.47,419.87,419.87,"1,139,400",2002
"Aug 30, 2022",420.26,420.68,410.14,416.79,416.79,"790,500",2001
"Aug 29, 2022",405.76,423.67,404.17,417.62,417.62,"1,329,100",2000
"Aug 26, 2022",429.69,433.88,410.95,411.47,411.47,"2,584,500",1999
"Aug 25, 2022",412.81,420.69,409.13,419.25,419.25,"1,944,000",1998
"Aug 24, 2022",403.7,415.03,400.16,412.02,412.02,"832,200",1997
"Aug 23, 2022",398.69,403.94,398.16,401.31,401.31,"642,700",1996
"Aug 22, 2022",397.18,400.45,395.46,397.45,397.45,"659,700",1995
"Aug 19, 2022",407.75,410.03,399.54,403.25,403.25,"586,200",1994
"Aug 18, 2022",406.05,410.06,402.07,409.25,409.25,"504,600",1993
"Aug 17, 2022",403,406.83,400.25,404.35,404.35,"683,200",1992
"Aug 16, 2022",407.05,418.79,407.05,407.26,407.26,"1,455,500",1991
"Aug 15, 2022",397.5,408.16,396.97,405.34,405.34,"774,100",1990
"Aug 12, 2022",391.85,395.58,389.08,395.47,395.47,"529,600",1989
